11.050 	 -49.237 	 0.831 
11.100 	 -49.163 	 0.838 
11.150 	 -49.090 	 0.845 
11.200 	 -49.016 	 0.852 
11.250 	 -48.942 	 0.858 
11.300 	 -48.868 	 0.865 
11.350 	 -48.793 	 0.872 
11.400 	 -48.719 	 0.879 
11.450 	 -48.644 	 0.886 
11.500 	 -48.569 	 0.893 
11.550 	 -48.494 	 0.900 
11.600 	 -48.419 	 0.907 
11.650 	 -48.343 	 0.914 
11.700 	 -48.267 	 0.921 
11.750 	 -48.191 	 0.928 
11.800 	 -48.114 	 0.936 
11.850 	 -48.037 	 0.943 
11.900 	 -47.960 	 0.950 
11.950 	 -47.882 	 0.957 
12.000 	 -47.804 	 0.964 
12.050 	 -47.726 	 0.972 
12.100 	 -47.646 	 0.979 
12.150 	 -47.567 	 0.986 
12.200 	 -47.487 	 0.993 
12.250 	 -47.406 	 1.001 
12.300 	 -47.324 	 1.008 
12.350 	 -47.242 	 1.016 
12.400 	 -47.159 	 1.023 
12.450 	 -47.075 	 1.030 
12.500 	 -46.991 	 1.038 
12.550 	 -46.905 	 1.045 
12.600 	 -46.819 	 1.053 
12.650 	 -46.732 	 1.061 
12.700 	 -46.643 	 1.068 
12.750 	 -46.553 	 1.076 
12.800 	 -46.463 	 1.083 
12.850 	 -46.370 	 1.091 
12.900 	 -46.277 	 1.099 
12.950 	 -46.181 	 1.107 
13.000 	 -46.085 	 1.114 
13.050 	 -45.986 	 1.122 
13.100 	 -45.885 	 1.130 
13.150 	 -45.783 	 1.138 
13.200 	 -45.678 	 1.146 
13.250 	 -45.571 	 1.154 
13.300 	 -45.461 	 1.162 
13.350 	 -45.348 	 1.170 
13.400 	 -45.232 	 1.178 
13.450 	 -45.112 	 1.186 
13.500 	 -44.989 	 1.194 
13.550 	 -44.861 	 1.202 
13.600 	 -44.729 	 1.210 
13.650 	 -44.591 	 1.218 
13.700 	 -44.448 	 1.227 
13.750 	 -44.298 	 1.235 
13.800 	 -44.140 	 1.244 
13.850 	 -43.974 	 1.252 
13.900 	 -43.798 	 1.260 
13.950 	 -43.610 	 1.269 
14.000 	 -43.408 	 1.278 
14.050 	 -43.190 	 1.286 
14.100 	 -42.953 	 1.295 
14.150 	 -42.690 	 1.304 
14.200 	 -42.396 	 1.313 
14.250 	 -42.060 	 1.322 
14.300 	 -41.668 	 1.331 
14.350 	 -41.192 	 1.340 
14.400 	 -40.582 	 1.350 
14.450 	 0.000 	 61.360 
14.450 	 -68.000 	 61.360 
14.500 	 -67.894 	 61.350 
14.550 	 -67.789 	 61.340 
14.600 	 -67.684 	 61.331 
14.650 	 -67.579 	 61.322 
14.700 	 -67.474 	 61.312 
14.750 	 -67.370 	 61.303 
14.800 	 -67.266 	 61.293 
14.850 	 -67.163 	 61.284 
14.900 	 -67.059 	 61.275 
14.950 	 -66.957 	 61.266 
15.000 	 -66.854 	 61.257 
15.050 	 -66.752 	 61.247 
15.100 	 -66.649 	 61.238 
15.150 	 -66.548 	 61.229 
15.200 	 -66.446 	 61.220 
15.250 	 -66.345 	 61.211 
15.300 	 -66.244 	 61.202 
15.350 	 -66.144 	 61.193 
15.400 	 -66.044 	 61.184 
15.450 	 -65.944 	 61.176 
15.500 	 -65.844 	 61.167 
15.550 	 -65.745 	 61.158 
15.600 	 -65.646 	 61.149 
15.650 	 -65.547 	 61.140 
15.700 	 -65.448 	 61.132 
15.750 	 -65.350 	 61.123 
15.800 	 -65.252 	 61.114 
15.850 	 -65.155 	 61.106 
15.900 	 -65.057 	 61.097 
15.950 	 -64.960 	 61.089 
16.000 	 -64.864 	 61.080 
16.050 	 -64.767 	 61.072 
